event_id,date,hour,lat,lon,area_ha,y_gt10ha,y_gt100ha,comuna,region,temporada,split
35779,2019-11-12,23,-37.86306,-72.15389,0.0,0,0,Mulchén,Biobío,2019 al 2020,train
35780,2019-11-24,16,-37.45889,-71.98556,0.01,0,0,Quilleco,Biobío,2019 al 2020,train
35781,2019-10-31,13,-37.8725,-72.24944,0.1,0,0,Mulchén,Biobío,2019 al 2020,train
35782,2019-11-19,17,-37.16083,-72.90306,0.12,0,0,Hualqui,Biobío,2019 al 2020,train
35783,2019-11-30,7,-37.14361,-72.53111,0.01,0,0,Yumbel,Biobío,2019 al 2020,train
35784,2019-11-25,1,-37.1775,-72.76972,1.45,0,0,San Rosendo,Biobío,2019 al 2020,train
35785,2019-10-25,15,-38.21583,-73.35722,0.35,0,0,Tirúa,Biobío,2019 al 2020,train
35786,2019-10-17,15,-38.29278,-73.30139,0.11,0,0,Tirúa,Biobío,2019 al 2020,train
35787,2019-12-02,15,-37.60639,-72.39056,0.39,0,0,Mulchén,Biobío,2019 al 2020,train
35788,2019-11-13,23,-36.9,-73.13056,0.3,0,0,San Pedro de la Paz,Biobío,2019 al 2020,train
35789,2019-12-08,17,-37.48361,-71.97056,0.12,0,0,Quilleco,Biobío,2019 al 2020,train
35790,2019-11-20,16,-37.62306,-72.70833,0.01,0,0,Nacimiento,Biobío,2019 al 2020,train
35791,2019-12-06,0,-37.26278,-71.78889,0.8,0,0,Tucapel,Biobío,2019 al 2020,train
35792,2019-12-07,15,-37.77167,-72.25056,0.07,0,0,Mulchén,Biobío,2019 al 2020,train
35793,2019-12-11,11,-37.20139,-71.89861,0.1,0,0,Tucapel,Biobío,2019 al 2020,train
35794,2019-12-15,1,-37.38417,-72.60167,8.5,0,0,Laja,Biobío,2019 al 2020,train
35795,2019-11-14,10,-38.33806,-73.39833,1.04,0,0,Tirúa,Biobío,2019 al 2020,train
35796,2019-12-01,20,-37.71111,-72.23111,0.5,0,0,Mulchén,Biobío,2019 al 2020,train
35797,2019-12-12,16,-37.69361,-71.9975,0.44,0,0,Quilaco,Biobío,2019 al 2020,train
35798,2019-12-06,14,-37.85056,-72.21833,3.08,0,0,Mulchén,Biobío,2019 al 2020,train
35799,2019-11-26,14,-37.64222,-72.5,0.24,0,0,Negrete,Biobío,2019 al 2020,train
35800,2019-12-19,17,-37.85,-72.215,0.05,0,0,Mulchén,Biobío,2019 al 2020,train
35801,2019-12-22,16,-37.51194,-72.68639,0.07,0,0,Nacimiento,Biobío,2019 al 2020,train
35802,2019-12-21,23,-37.85194,-72.02278,0.43,0,0,Mulchén,Biobío,2019 al 2020,train
35803,2019-12-14,16,-37.19556,-72.8425,0.5,0,0,Hualqui,Biobío,2019 al 2020,train
35804,2019-12-14,22,-37.38528,-72.62306,6.3,0,0,Los Angeles,Biobío,2019 al 2020,train
35805,2019-12-10,14,-37.80444,-73.32222,0.05,0,0,Cañete,Biobío,2019 al 2020,train
35806,2019-11-09,16,-38.32028,-73.41278,7.0,0,0,Tirúa,Biobío,2019 al 2020,train
35807,2020-01-01,19,-37.34056,-72.75,0.11,0,0,Nacimiento,Biobío,2019 al 2020,train
35808,2019-12-21,6,-37.87806,-72.25667,1.31,0,0,Mulchén,Biobío,2019 al 2020,train
35809,2019-12-21,9,-37.8475,-72.21806,0.01,0,0,Mulchén,Biobío,2019 al 2020,train
35810,2019-12-21,15,-37.8125,-73.31333,0.19,0,0,Cañete,Biobío,2019 al 2020,train
35811,2019-12-09,0,-37.52694,-72.67917,0.37,0,0,Nacimiento,Biobío,2019 al 2020,train
35812,2019-12-09,14,-37.96083,-73.21028,1.29,0,0,Contulmo,Biobío,2019 al 2020,train
35813,2019-12-02,16,-37.46306,-71.98778,0.15,0,0,Quilleco,Biobío,2019 al 2020,train
35814,2019-12-04,0,-37.33306,-72.43194,0.06,0,0,Los Angeles,Biobío,2019 al 2020,train
35815,2019-11-18,14,-37.57333,-71.90417,0.17,0,0,Santa Bárbara,Biobío,2019 al 2020,train
35816,2019-11-30,21,-37.3975,-72.61417,0.1,0,0,Los Angeles,Biobío,2019 al 2020,train
35817,2019-11-30,23,-37.4,-72.61167,0.16,0,0,Los Angeles,Biobío,2019 al 2020,train
35818,2019-12-06,21,-37.34972,-71.75667,0.15,0,0,Antuco,Biobío,2019 al 2020,train
35819,2019-11-19,17,-37.25667,-71.83278,0.07,0,0,Tucapel,Biobío,2019 al 2020,train
35820,2019-12-23,0,-37.39694,-72.59889,0.19,0,0,Los Angeles,Biobío,2019 al 2020,train
35821,2019-12-07,13,-37.38528,-72.62833,0.19,0,0,Los Angeles,Biobío,2019 al 2020,train
35822,2019-11-29,15,-37.24,-72.53917,0.38,0,0,Laja,Biobío,2019 al 2020,train
35823,2019-11-29,18,-37.19444,-72.27194,0.57,0,0,Cabrero,Biobío,2019 al 2020,train
35824,2019-12-23,19,-37.71083,-72.23167,0.69,0,0,Mulchén,Biobío,2019 al 2020,train
35825,2019-12-03,22,-37.44556,-72.02361,1.39,0,0,Quilleco,Biobío,2019 al 2020,train
35826,2019-11-22,15,-38.10361,-73.27667,1.47,0,0,Contulmo,Biobío,2019 al 2020,train
35827,2019-12-16,16,-37.32694,-72.5625,3.76,0,0,Laja,Biobío,2019 al 2020,train
35828,2019-12-15,22,-37.37722,-72.49611,2.01,0,0,Laja,Biobío,2019 al 2020,train
35829,2019-12-11,15,-37.24667,-72.39722,0.06,0,0,Los Angeles,Biobío,2019 al 2020,train
35830,2020-01-04,9,-37.37556,-72.49278,0.34,0,0,Laja,Biobío,2019 al 2020,train
35831,2019-12-30,12,-37.18694,-71.83667,0.04,0,0,Tucapel,Biobío,2019 al 2020,train
35832,2019-12-20,13,-37.85833,-72.21139,0.04,0,0,Mulchén,Biobío,2019 al 2020,train
35833,2019-12-12,10,-37.20139,-71.89861,0.03,0,0,Los Angeles,Biobío,2019 al 2020,train
35834,2020-01-10,12,-37.1475,-72.52833,0.13,0,0,Yumbel,Biobío,2019 al 2020,train
35835,2020-01-11,15,-37.51083,-72.63833,0.11,0,0,Nacimiento,Biobío,2019 al 2020,train
35836,2020-01-13,11,-37.95333,-72.01028,0.14,0,0,Mulchén,Biobío,2019 al 2020,train
35837,2020-01-07,14,-37.18722,-71.83611,0.05,0,0,Tucapel,Biobío,2019 al 2020,train
35838,2020-01-07,15,-37.565,-72.9675,0.08,0,0,Nacimiento,Biobío,2019 al 2020,train
35839,2020-01-07,22,-37.84944,-72.02111,0.33,0,0,Mulchén,Biobío,2019 al 2020,train
35840,2019-12-26,9,-37.11222,-72.76722,0.01,0,0,Yumbel,Biobío,2019 al 2020,train
35841,2020-01-02,21,-37.81222,-73.31111,0.45,0,0,Cañete,Biobío,2019 al 2020,train
35842,2019-12-31,12,-37.81222,-72.07861,0.01,0,0,Mulchén,Biobío,2019 al 2020,train
35843,2019-12-27,23,-37.81583,-73.3225,0.33,0,0,Cañete,Biobío,2019 al 2020,train
35844,2020-01-01,1,-37.40167,-72.5625,0.47,0,0,Los Angeles,Biobío,2019 al 2020,train
35845,2019-12-30,18,-37.81083,-73.31,0.02,0,0,Cañete,Biobío,2019 al 2020,train
35846,2019-12-29,19,-37.38722,-72.61361,0.59,0,0,Los Angeles,Biobío,2019 al 2020,train
35847,2020-01-02,11,-38.3125,-73.4225,0.01,0,0,Tirúa,Biobío,2019 al 2020,train
35848,2020-01-03,18,-37.25139,-72.71,0.07,0,0,San Rosendo,Biobío,2019 al 2020,train
35849,2020-01-02,22,-37.46222,-71.98333,0.01,0,0,Quilleco,Biobío,2019 al 2020,train
35850,2019-12-22,12,-37.38111,-72.585,0.24,0,0,Laja,Biobío,2019 al 2020,train
35851,2020-01-03,13,-37.80028,-73.33889,0.3,0,0,Cañete,Biobío,2019 al 2020,train
35852,2019-12-31,17,-38.23472,-73.37361,1.05,0,0,Tirúa,Biobío,2019 al 2020,train
35853,2020-01-04,14,-37.41083,-72.36028,0.01,0,0,Los Angeles,Biobío,2019 al 2020,train
35854,2020-01-04,17,-38.23694,-73.38389,3.0,0,0,Tirúa,Biobío,2019 al 2020,train
35855,2020-01-05,18,-37.95889,-73.21667,24.43,1,0,Contulmo,Biobío,2019 al 2020,train
35856,2020-01-06,12,-37.10417,-72.76444,0.06,0,0,Yumbel,Biobío,2019 al 2020,train
35857,2020-01-06,6,-37.81389,-73.29111,0.01,0,0,Cañete,Biobío,2019 al 2020,train
35858,2020-01-06,18,-38.23556,-73.38528,0.32,0,0,Tirúa,Biobío,2019 al 2020,train
35859,2020-01-16,7,-37.58167,-72.57583,0.03,0,0,Negrete,Biobío,2019 al 2020,train
35860,2020-01-17,9,-37.15111,-72.32111,0.05,0,0,Cabrero,Biobío,2019 al 2020,train
35861,2020-01-18,4,-37.80056,-73.33889,0.01,0,0,Cañete,Biobío,2019 al 2020,train
35862,2020-01-19,17,-37.50139,-71.93722,0.01,0,0,Quilleco,Biobío,2019 al 2020,train
35863,2020-01-21,13,-37.52222,-72.13833,0.07,0,0,Los Angeles,Biobío,2019 al 2020,train
35864,2020-01-24,22,-37.84139,-72.38583,0.01,0,0,Mulchén,Biobío,2019 al 2020,train
35865,2020-01-31,3,-37.14667,-72.91667,1.0,0,0,Hualqui,Biobío,2019 al 2020,train
35866,2020-02-01,11,-37.50389,-71.91194,0.01,0,0,Quilleco,Biobío,2019 al 2020,train
35867,2020-02-03,12,-37.08583,-72.17306,0.06,0,0,Yungay,Ñuble,2019 al 2020,train
35868,2020-02-02,16,-36.70528,-72.93556,0.29,0,0,Penco,Biobío,2019 al 2020,train
35869,2020-01-29,11,-37.80889,-72.23917,0.9,0,0,Mulchén,Biobío,2019 al 2020,train
35870,2020-01-26,17,-37.28639,-72.59556,0.1,0,0,Laja,Biobío,2019 al 2020,train
35871,2020-01-11,22,-37.92139,-72.13278,15.56,1,0,Mulchén,Biobío,2019 al 2020,train
35872,2020-02-06,23,-37.57639,-72.02639,0.04,0,0,Santa Bárbara,Biobío,2019 al 2020,train
35873,2020-01-13,0,-37.85111,-72.02278,0.95,0,0,Mulchén,Biobío,2019 al 2020,train
35874,2020-01-16,20,-37.05194,-72.91639,16.69,1,0,Hualqui,Biobío,2019 al 2020,train
35875,2020-01-19,14,-37.07444,-72.19167,0.1,0,0,Yungay,Ñuble,2019 al 2020,train
35876,2020-01-19,19,-37.7125,-72.2325,2.06,0,0,Mulchén,Biobío,2019 al 2020,train
35877,2020-01-31,15,-37.70889,-72.23472,0.01,0,0,Mulchén,Biobío,2019 al 2020,train
35878,2020-01-31,17,-37.78917,-72.33806,0.09,0,0,Mulchén,Biobío,2019 al 2020,train
35879,2020-02-07,10,-37.98389,-72.01028,0.2,0,0,Mulchén,Biobío,2019 al 2020,train
35880,2020-01-25,22,-36.90583,-73.12417,0.32,0,0,San Pedro de la Paz,Biobío,2019 al 2020,train
35881,2020-01-31,21,-36.95611,-73.14583,0.01,0,0,Coronel,Biobío,2019 al 2020,train
35882,2020-02-09,17,-37.37556,-72.775,0.38,0,0,Nacimiento,Biobío,2019 al 2020,train
35883,2020-02-11,7,-37.72028,-72.26028,0.14,0,0,Mulchén,Biobío,2019 al 2020,train
35884,2020-02-12,11,-37.32806,-72.56444,0.47,0,0,Laja,Biobío,2019 al 2020,train
35885,2020-02-14,11,-37.81556,-72.225,2.0,0,0,Mulchén,Biobío,2019 al 2020,train
35886,2020-01-23,22,-37.43028,-72.45028,7.1,0,0,Los Angeles,Biobío,2019 al 2020,train
35887,2020-02-14,9,-37.71194,-73.37167,1.53,0,0,Cañete,Biobío,2019 al 2020,train
35888,2020-01-24,20,-37.81889,-73.33139,3.44,0,0,Cañete,Biobío,2019 al 2020,train
35889,2019-12-29,19,-38.18861,-73.32833,7.43,0,0,Tirúa,Biobío,2019 al 2020,train
35890,2020-01-16,15,-37.12417,-72.33,14.49,1,0,Cabrero,Biobío,2019 al 2020,train
35891,2020-02-10,22,-37.08722,-72.46694,0.48,0,0,Cabrero,Biobío,2019 al 2020,train
35892,2020-02-11,15,-37.25667,-72.72694,1.18,0,0,San Rosendo,Biobío,2019 al 2020,train
35893,2020-01-12,12,-37.1675,-72.45694,0.04,0,0,Yumbel,Biobío,2019 al 2020,train
35894,2020-02-14,19,-37.33611,-72.535,0.01,0,0,Laja,Biobío,2019 al 2020,train
35895,2020-01-16,11,-37.15889,-72.46833,0.02,0,0,Yumbel,Biobío,2019 al 2020,train
35896,2020-01-17,10,-37.16417,-72.38778,0.01,0,0,Cabrero,Biobío,2019 al 2020,train
35897,2020-01-17,17,-37.16194,-72.90278,0.08,0,0,Hualqui,Biobío,2019 al 2020,train
35898,2020-01-20,17,-37.11389,-72.76861,0.04,0,0,Yumbel,Biobío,2019 al 2020,train
35899,2020-02-07,13,-37.14361,-72.32639,0.1,0,0,Cabrero,Biobío,2019 al 2020,train
35900,2020-01-09,14,-37.12778,-72.93722,0.5,0,0,Hualqui,Biobío,2019 al 2020,train
35901,2020-01-27,12,-37.10694,-72.76667,0.08,0,0,Yumbel,Biobío,2019 al 2020,train
35902,2020-02-25,11,-37.07611,-72.43278,0.04,0,0,Cabrero,Biobío,2019 al 2020,train
35903,2020-02-28,4,-38.29389,-73.27417,2.0,0,0,Contulmo,Biobío,2019 al 2020,train
35904,2020-02-24,10,-38.10278,-73.26639,4.49,0,0,Contulmo,Biobío,2019 al 2020,train
35905,2020-01-25,19,-37.38083,-72.62639,0.17,0,0,Los Angeles,Biobío,2019 al 2020,train
35906,2020-01-25,21,-37.4775,-71.96194,0.03,0,0,Quilleco,Biobío,2019 al 2020,train
35907,2020-03-02,19,-37.14194,-72.41,0.07,0,0,Cabrero,Biobío,2019 al 2020,train
35908,2019-12-05,14,-37.96389,-73.21306,4.12,0,0,Contulmo,Biobío,2019 al 2020,train
35909,2019-12-06,19,-37.965,-73.19583,1.97,0,0,Contulmo,Biobío,2019 al 2020,train
35910,2019-12-16,18,-37.98667,-73.35889,67.45,1,0,Cañete,Biobío,2019 al 2020,train
35911,2020-01-07,14,-37.18389,-71.89194,0.15,0,0,Tucapel,Biobío,2019 al 2020,train
35912,2020-01-07,17,-37.35833,-72.345,3.96,0,0,Los Angeles,Biobío,2019 al 2020,train
35913,2020-01-09,14,-37.51333,-72.67167,0.01,0,0,Nacimiento,Biobío,2019 al 2020,train
35914,2020-01-10,15,-37.11306,-72.18417,0.06,0,0,Yungay,Ñuble,2019 al 2020,train
35915,2020-01-11,9,-37.82694,-73.32139,0.05,0,0,Cañete,Biobío,2019 al 2020,train
35916,2020-01-11,19,-37.90917,-73.36833,0.01,0,0,Cañete,Biobío,2019 al 2020,train
35917,2020-01-12,11,-37.92583,-73.34306,0.11,0,0,Cañete,Biobío,2019 al 2020,train
35918,2020-01-13,9,-37.92028,-73.35222,4.01,0,0,Cañete,Biobío,2019 al 2020,train
35919,2020-01-13,14,-38.23,-73.36944,0.01,0,0,Tirúa,Biobío,2019 al 2020,train
35920,2020-01-14,23,-37.61972,-72.09667,1.58,0,0,Santa Bárbara,Biobío,2019 al 2020,train
35921,2020-01-16,5,-37.28833,-72.45139,1.4,0,0,Los Angeles,Biobío,2019 al 2020,train
35922,2020-01-14,13,-37.095,-72.28472,0.05,0,0,Cabrero,Biobío,2019 al 2020,train
35923,2020-01-16,11,-38.22667,-73.35333,2.09,0,0,Tirúa,Biobío,2019 al 2020,train
35924,2020-01-14,17,-37.79361,-73.205,0.06,0,0,Cañete,Biobío,2019 al 2020,train
35925,2020-01-16,8,-37.36111,-72.61944,1.2,0,0,Laja,Biobío,2019 al 2020,train
35926,2020-01-16,16,-37.3825,-72.45333,0.75,0,0,Los Angeles,Biobío,2019 al 2020,train
35927,2020-01-14,20,-37.9175,-73.37861,1.43,0,0,Cañete,Biobío,2019 al 2020,train
35928,2020-01-17,15,-37.135,-72.78056,0.01,0,0,Hualqui,Biobío,2019 al 2020,train
35929,2020-01-15,15,-37.91778,-73.37778,1.24,0,0,Cañete,Biobío,2019 al 2020,train
35930,2020-01-17,14,-37.93611,-73.33528,0.47,0,0,Cañete,Biobío,2019 al 2020,train
35931,2020-01-18,7,-37.46167,-72.74806,0.09,0,0,Nacimiento,Biobío,2019 al 2020,train
35932,2020-01-18,3,-37.81361,-73.31583,0.06,0,0,Cañete,Biobío,2019 al 2020,train
35933,2020-01-18,8,-37.84917,-72.22111,1.5,0,0,Mulchén,Biobío,2019 al 2020,train
35934,2020-01-21,11,-37.18556,-72.22472,0.26,0,0,Cabrero,Biobío,2019 al 2020,train
35935,2020-01-21,3,-37.34639,-72.42917,1.58,0,0,Los Angeles,Biobío,2019 al 2020,train
35936,2020-01-22,10,-37.35778,-72.6225,0.07,0,0,Laja,Biobío,2019 al 2020,train
35937,2020-01-22,1,-37.36111,-72.62222,0.39,0,0,Laja,Biobío,2019 al 2020,train
35938,2020-01-22,15,-37.90583,-73.28472,0.01,0,0,Contulmo,Biobío,2019 al 2020,train
35939,2020-01-19,16,-37.80778,-73.25611,0.5,0,0,Cañete,Biobío,2019 al 2020,train
35940,2020-01-23,12,-38.35806,-73.38139,41.91,1,0,Tirúa,Biobío,2019 al 2020,train
35941,2020-01-20,11,-37.37944,-72.60556,0.26,0,0,Laja,Biobío,2019 al 2020,train
35942,2020-01-29,14,-37.12333,-72.36444,0.01,0,0,Cabrero,Biobío,2019 al 2020,train
35943,2020-01-26,10,-37.8025,-73.25194,0.29,0,0,Cañete,Biobío,2019 al 2020,train
35944,2020-01-30,16,-37.16,-71.86889,3.16,0,0,Yungay,Ñuble,2019 al 2020,train
35945,2020-01-27,1,-37.39917,-72.35361,0.06,0,0,Los Angeles,Biobío,2019 al 2020,train
35946,2020-01-30,16,-37.51639,-72.69194,0.02,0,0,Nacimiento,Biobío,2019 al 2020,train
35947,2020-01-30,18,-38.23194,-73.36889,41.24,1,0,Tirúa,Biobío,2019 al 2020,train
35948,2020-01-31,22,-37.53,-72.8775,3.0,0,0,Nacimiento,Biobío,2019 al 2020,train
35949,2020-02-01,16,-37.52417,-72.625,0.01,0,0,Nacimiento,Biobío,2019 al 2020,train
35950,2020-02-01,22,-37.64944,-72.01222,1.5,0,0,Santa Bárbara,Biobío,2019 al 2020,train
35951,2020-02-01,21,-37.71722,-71.79333,0.06,0,0,Santa Bárbara,Biobío,2019 al 2020,train
35952,2020-02-03,13,-37.60667,-72.69389,0.24,0,0,Nacimiento,Biobío,2019 al 2020,train
35953,2020-02-05,2,-37.78361,-72.38361,4.26,0,0,Mulchén,Biobío,2019 al 2020,train
35954,2020-02-10,22,-37.25222,-72.61111,0.05,0,0,Laja,Biobío,2019 al 2020,train
35955,2020-02-06,20,-36.75222,-71.73639,0.08,0,0,Coihueco,Ñuble,2019 al 2020,train
35956,2020-02-06,18,-37.95556,-73.38583,0.56,0,0,Cañete,Biobío,2019 al 2020,train
35957,2020-02-07,19,-37.90389,-72.21194,0.01,0,0,Mulchén,Biobío,2019 al 2020,train
35958,2020-02-10,22,-37.73139,-72.25083,1.0,0,0,Mulchén,Biobío,2019 al 2020,train
35959,2020-02-07,18,-37.95667,-73.3325,292.68,1,1,Cañete,Biobío,2019 al 2020,train
35960,2020-02-11,16,-36.87167,-72.33361,0.01,0,0,Pemuco,Ñuble,2019 al 2020,train
35961,2020-02-09,14,-37.40306,-72.35528,0.1,0,0,Los Angeles,Biobío,2019 al 2020,train
35962,2020-02-09,17,-37.62889,-73.13861,0.02,0,0,Curanilahue,Biobío,2019 al 2020,train
35963,2020-02-11,17,-37.33,-72.56361,0.83,0,0,Laja,Biobío,2019 al 2020,train
35964,2020-02-13,13,-38.23833,-73.42,36.45,1,0,Tirúa,Biobío,2019 al 2020,train
35965,2020-02-18,21,-37.52833,-72.04333,0.27,0,0,Quilleco,Biobío,2019 al 2020,train
35966,2020-02-18,23,-37.81222,-73.31083,0.04,0,0,Cañete,Biobío,2019 al 2020,train
35967,2020-02-15,6,-37.51889,-72.67778,0.55,0,0,Nacimiento,Biobío,2019 al 2020,train
35968,2020-02-15,22,-37.80056,-73.2475,0.74,0,0,Cañete,Biobío,2019 al 2020,train
35969,2020-02-18,14,-37.75056,-72.1325,1.76,0,0,Mulchén,Biobío,2019 al 2020,train
35970,2020-02-15,23,-37.12833,-72.89278,4.61,0,0,Hualqui,Biobío,2019 al 2020,train
35971,2020-02-20,23,-37.41694,-72.3475,0.9,0,0,Los Angeles,Biobío,2019 al 2020,train
35972,2020-02-19,13,-37.32417,-72.55139,0.1,0,0,Laja,Biobío,2019 al 2020,train
35973,2020-02-19,18,-37.33972,-72.5625,0.81,0,0,Laja,Biobío,2019 al 2020,train
35974,2020-02-21,1,-37.82361,-72.24611,1.62,0,0,Mulchén,Biobío,2019 al 2020,train
35975,2020-02-21,14,-37.3425,-72.75944,1.48,0,0,Nacimiento,Biobío,2019 al 2020,train
35976,2020-02-11,17,-37.80278,-73.25306,0.24,0,0,Cañete,Biobío,2019 al 2020,train
35977,2020-01-15,13,-37.18194,-72.24694,0.32,0,0,Yungay,Ñuble,2019 al 2020,train
35978,2020-02-22,7,-38.09,-73.21444,2.44,0,0,Contulmo,Biobío,2019 al 2020,train
35979,2020-02-23,10,-37.09417,-72.76306,0.23,0,0,Yumbel,Biobío,2019 al 2020,train
35980,2020-02-23,20,-37.72111,-72.26083,0.32,0,0,Mulchén,Biobío,2019 al 2020,train
35981,2020-02-23,8,-38.05556,-73.22583,0.1,0,0,Contulmo,Biobío,2019 al 2020,train
35982,2020-02-23,2,-37.79361,-71.92417,0.02,0,0,Quilaco,Biobío,2019 al 2020,train
35983,2020-02-24,18,-37.09,-72.28833,0.18,0,0,Cabrero,Biobío,2019 al 2020,train
35984,2020-02-11,22,-37.32806,-72.56444,0.15,0,0,Laja,Biobío,2019 al 2020,train
35985,2020-02-29,15,-37.81028,-73.29167,0.09,0,0,Cañete,Biobío,2019 al 2020,train
35986,2020-03-08,16,-37.47917,-71.96028,0.1,0,0,Quilleco,Biobío,2019 al 2020,train
35987,2020-02-25,16,-37.75806,-72.12361,2.26,0,0,Mulchén,Biobío,2019 al 2020,train
35988,2020-03-12,14,-37.08306,-72.46861,0.03,0,0,Cabrero,Biobío,2019 al 2020,train
35989,2020-03-14,15,-37.80972,-72.24,0.23,0,0,Mulchén,Biobío,2019 al 2020,train
35990,2020-03-15,13,-37.25361,-72.725,0.12,0,0,San Rosendo,Biobío,2019 al 2020,train
35991,2020-03-15,21,-37.56944,-72.72972,0.4,0,0,Nacimiento,Biobío,2019 al 2020,train
35992,2020-03-15,20,-37.16944,-72.72583,0.24,0,0,San Rosendo,Biobío,2019 al 2020,train
35993,2020-02-19,14,-38.23306,-73.355,1.22,0,0,Tirúa,Biobío,2019 al 2020,train
35994,2020-03-02,17,-37.04778,-72.91111,0.63,0,0,Hualqui,Biobío,2019 al 2020,train
35995,2020-03-02,18,-37.24306,-72.96806,0.42,0,0,Santa Juana,Biobío,2019 al 2020,train
35996,2020-03-02,3,-37.81139,-73.29222,0.8,0,0,Cañete,Biobío,2019 al 2020,train
35997,2020-03-09,13,-38.23361,-73.38417,0.1,0,0,Tirúa,Biobío,2019 al 2020,train
35998,2020-03-09,10,-38.34806,-73.38778,0.1,0,0,Tirúa,Biobío,2019 al 2020,train
35999,2020-03-03,7,-37.81778,-73.32694,0.84,0,0,Cañete,Biobío,2019 al 2020,train
36000,2020-02-25,19,-38.29833,-73.41417,0.08,0,0,Tirúa,Biobío,2019 al 2020,train
36001,2020-02-27,14,-38.33278,-73.3975,1.0,0,0,Tirúa,Biobío,2019 al 2020,train
36002,2020-02-27,10,-38.35056,-73.39806,8.33,0,0,Tirúa,Biobío,2019 al 2020,train
36003,2020-03-16,19,-38.12306,-73.075,0.07,0,0,Contulmo,Biobío,2019 al 2020,train
36004,2020-03-05,19,-36.865,-72.33306,0.8,0,0,Cabrero,Biobío,2019 al 2020,train
36005,2020-03-05,11,-38.34889,-73.40389,0.32,0,0,Tirúa,Biobío,2019 al 2020,train
36006,2020-03-06,9,-37.07694,-72.45417,0.02,0,0,Cabrero,Biobío,2019 al 2020,train
36007,2020-03-06,13,-37.24444,-72.96722,0.32,0,0,Santa Juana,Biobío,2019 al 2020,train
36008,2020-03-06,20,-37.81972,-72.24833,4.0,0,0,Mulchén,Biobío,2019 al 2020,train
36009,2020-03-06,14,-36.5575,-72.22694,2.23,0,0,San Nicolás,Ñuble,2019 al 2020,train
36010,2020-03-01,11,-37.04889,-72.68111,0.2,0,0,Yumbel,Biobío,2019 al 2020,train
36011,2020-03-10,18,-37.05417,-71.96333,0.59,0,0,Yungay,Ñuble,2019 al 2020,train
36012,2020-03-10,14,-37.19556,-72.39278,0.3,0,0,Yumbel,Biobío,2019 al 2020,train
36013,2020-03-04,21,-37.09722,-72.55306,0.27,0,0,Yumbel,Biobío,2019 al 2020,train
36014,2020-03-07,22,-37.24306,-72.96722,0.5,0,0,Santa Juana,Biobío,2019 al 2020,train
36015,2020-03-07,18,-37.47833,-71.96083,0.06,0,0,Quilleco,Biobío,2019 al 2020,train
36016,2020-02-29,12,-37.15694,-72.52528,0.01,0,0,Yumbel,Biobío,2019 al 2020,train
36017,2020-02-29,10,-37.59139,-72.24944,0.19,0,0,Los Angeles,Biobío,2019 al 2020,train
36018,2020-02-29,9,-38.24556,-73.40361,1.0,0,0,Tirúa,Biobío,2019 al 2020,train
36019,2020-02-29,15,-37.08083,-72.50667,0.01,0,0,Yumbel,Biobío,2019 al 2020,train
36020,2020-02-28,12,-37.155,-72.52389,0.01,0,0,Yumbel,Biobío,2019 al 2020,train
36021,2020-02-28,19,-37.23028,-72.29694,0.02,0,0,Los Angeles,Biobío,2019 al 2020,train
36022,2020-02-28,21,-38.23444,-73.41639,25.0,1,0,Tirúa,Biobío,2019 al 2020,train
36023,2020-02-21,18,-37.63722,-72.38444,1.6,0,0,Mulchén,Biobío,2019 al 2020,train
36024,2020-02-26,7,-37.32639,-72.55167,0.52,0,0,Laja,Biobío,2019 al 2020,train
36025,2020-02-13,17,-38.00528,-73.33889,41.01,1,0,Cañete,Biobío,2019 al 2020,train
36026,2019-12-31,18,-38.22639,-73.385,0.24,0,0,Tirúa,Biobío,2019 al 2020,train
36027,2019-12-26,6,-37.87472,-72.23694,9.46,0,0,Mulchén,Biobío,2019 al 2020,train
36028,2020-02-14,21,-37.20556,-72.75,25.4,1,0,San Rosendo,Biobío,2019 al 2020,train
36029,2020-03-16,12,-37.17028,-72.72667,0.37,0,0,Yumbel,Biobío,2019 al 2020,train
36030,2020-02-22,20,-37.68944,-73.39222,0.41,0,0,Cañete,Biobío,2019 al 2020,train
36031,2020-02-22,10,-37.49194,-71.96028,0.01,0,0,Quilleco,Biobío,2019 al 2020,train
36032,2020-01-04,7,-37.57806,-72.62194,24.0,1,0,Negrete,Biobío,2019 al 2020,train
36033,2020-03-10,23,-37.71389,-72.07333,0.07,0,0,Quilaco,Biobío,2019 al 2020,train
36034,2020-01-31,17,-37.685,-72.24056,0.02,0,0,Mulchén,Biobío,2019 al 2020,train
36035,2020-03-30,22,-37.77194,-72.24806,0.01,0,0,Mulchén,Biobío,2019 al 2020,train
36036,2020-04-02,17,-37.82917,-72.20417,0.01,0,0,Mulchén,Biobío,2019 al 2020,train
36037,2020-03-23,21,-37.1575,-72.90056,0.05,0,0,Hualqui,Biobío,2019 al 2020,train
36038,2020-03-31,19,-36.96889,-73.11944,0.02,0,0,Coronel,Biobío,2019 al 2020,train
36039,2020-02-25,22,-37.77833,-72.38222,24.0,1,0,Mulchén,Biobío,2019 al 2020,train
36040,2020-03-03,12,-37.82306,-72.25028,5.0,0,0,Mulchén,Biobío,2019 al 2020,train
36041,2020-03-03,0,-37.82806,-72.24528,41.2,1,0,Mulchén,Biobío,2019 al 2020,train
